SSN,FullName,age,driver_license,gender,race,height,pweight,glucose,high_blood_pressure,low_blood_pressure,BMI,active_medication
999-29-3201,Michel472 Lind531,58,S99914815,male,White,169.8313751220703,79.7621841430664,89.47077941894531,122.93915557861328,78.73249816894531,27.654207229614254,Simvistatin 10 MG
999-29-3856,Adelaida985 Gulgowski816,23,S99918634,female,White,167.2772674560547,68.56636810302734,0.0,117.85296630859376,85.64844512939453,24.504016876220703,Trinessa 28 Day Pack
999-29-4115,Dedra50 Conn188,67,S99914218,female,White,171.58712768554688,88.55952453613281,0.0,112.09500885009766,71.60552215576172,30.07917404174805,none
999-29-4681,Manuel446 Walker122,19,S99982805,male,White,176.8514862060547,48.96683883666992,0.0,126.83148193359376,74.20909881591797,15.65613842010498,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-29-4782,Morgan564 Wisoky380,43,S99923428,male,White,167.75698852539062,81.31361389160156,87.46632385253906,122.64982604980469,74.00016784667969,28.89362716674805,Vitamin B 12 5 MG/ML Injectable Solution
999-29-5363,Michel472 Heaney114,90,none,male,White,104.47815704345705,13.52395725250244,0.0,123.78496551513672,80.74710845947266,12.389471054077148,Diazepam [Valium]
999-29-5945,Sherita708 Auer97,11,none,female,White,117.68399810791016,24.537471771240234,0.0,136.79389953613278,78.69776153564453,17.717195510864258,none
999-29-6256,Faustino767 Johnson679,77,S99929722,male,White,176.55313110351562,86.47294616699219,79.62731170654297,108.74175262451172,80.60711669921875,27.741464614868164,Simvistatin 10 MG
999-29-6275,Brittanie254 Goyette777,29,S99956316,female,White,159.8275146484375,76.08457946777344,0.0,104.57921600341795,77.89279174804688,29.784725189208984,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-29-6964,Cesar434 Huel628,8,none,male,White,101.5527114868164,20.05816078186035,0.0,132.98670959472656,76.95833587646484,19.449481964111328,none
999-29-7450,Sasha806 Torphy630,95,S99994354,female,White,175.13546752929688,93.82508087158205,0.0,101.63417053222656,77.82337951660156,30.58938217163086,Alendronic acid 10 MG Oral Tablet
999-29-7571,Ruthe70 Heidenreich818,25,S99929740,female,White,175.2344970703125,58.1710433959961,0.0,126.15740203857422,82.04401397705078,18.943824768066406,none
999-29-9254,Jeremy766 Murazik203,73,S99936732,male,White,179.22288513183594,96.44141387939452,72.73126220703125,122.28885650634766,72.37114715576172,30.02455711364746,Simvistatin 10 MG
999-29-9350,Mel236 Metz686,101,S99963902,male,Asian,174.37413024902344,92.80758666992188,93.08135986328124,114.06533813476562,71.44043731689453,30.522445678710934,10 ML Furosemide 10 MG/ML Injection
999-30-1981,Fidela881 Batz141,107,S99944980,female,White,173.4949188232422,84.87688446044922,87.88514709472656,123.00402069091795,77.8360366821289,28.197843551635746,10 ML Furosemide 10 MG/ML Injection
999-30-2702,Porter490 Heidenreich818,73,S99912890,male,White,172.23428344726562,80.59427642822266,81.1496353149414,102.59249114990234,78.67819213867188,27.16845703125,Naproxen sodium 220 MG Oral Tablet
999-30-2868,Mee229 Schamberger479,83,S99976794,female,White,157.36509704589844,64.22820281982422,99.91250610351562,126.61223602294922,76.63583374023438,25.936357498168945,10 ML Furosemide 10 MG/ML Injection
999-30-2917,Joetta231 Parker433,24,S99961941,female,White,153.55470275878906,56.42665481567383,0.0,110.73621368408205,87.3588638305664,23.93084716796875,Levora 0.15/30 28 Day Pack
999-30-3373,Louvenia131 McClure239,34,S99984871,female,White,169.49261474609375,81.63204193115234,0.0,131.17123413085938,79.7856216430664,28.41574668884277,none
999-30-3888,Arron144 Hamill307,50,S99927756,male,Other,180.8851623535156,90.99706268310548,81.63074493408203,107.39491271972656,87.53028106689453,27.811315536499023,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
999-30-3985,Darrick836 Raynor401,26,S99981126,male,White,163.31024169921875,85.10444641113281,0.0,120.7659912109375,85.97804260253906,31.909896850585934,none
999-30-4174,Haywood675 Grimes165,98,S99983826,male,White,167.30987548828125,76.38075256347656,84.67851257324219,131.49325561523438,88.27628326416016,27.28605651855469,10 ML Furosemide 10 MG/ML Injection
999-30-4203,Zackary401 Nader710,87,S99926779,male,White,173.80125427246094,91.77788543701172,73.18587493896484,117.7104034423828,80.23860168457031,30.38311195373535,none
999-30-4505,Everette494 Davis923,46,S99943870,male,White,171.74838256835938,81.39639282226562,0.0,126.68013763427734,88.98463439941406,27.59432983398437,none
999-30-5012,Boyce638 Considine820,22,S99977153,male,White,179.59405517578125,71.38729095458984,0.0,112.1763687133789,81.29979705810547,22.13282966613769,none
999-30-5327,Agustín529 González124,53,S99915116,male,Black or African American,177.88214111328125,95.09260559082031,84.54570770263672,115.44486236572266,78.58214569091797,30.052600860595703,Hydrochlorothiazide 25 MG
999-30-6367,Samual455 Kertzmann286,44,S99920475,male,White,179.4864501953125,86.53621673583984,82.64328002929688,114.65973663330078,77.9771728515625,26.861764907836914,Hydrochlorothiazide 25 MG
999-30-6501,Brad867 Bins636,17,none,male,White,149.59783935546875,31.02814292907715,0.0,131.11199951171878,78.31298065185547,13.864529609680176,none
999-30-7137,Jill895 Marquardt819,16,none,female,White,162.79986572265625,43.327125549316406,0.0,116.14906311035156,74.02613067626953,16.347518920898438,none
999-30-7318,Michel472 Lebsack687,55,S99969894,male,White,172.96238708496094,90.79734802246094,96.23011016845705,103.39442443847656,82.45228576660156,30.35077476501465,none
999-30-7744,Emanuel231 Rutherford999,44,S99961657,male,White,186.81362915039062,94.94051361083984,0.0,122.57984161376952,85.02839660644531,27.204105377197266,Vitamin B 12 5 MG/ML Injectable Solution
999-30-8077,France571 Thompson596,47,S99930957,female,White,176.02798461914062,85.2780532836914,95.64600372314452,127.08136749267578,80.00321197509766,27.52161026000977,none
999-30-9379,Shannon293 Ebert178,33,S99957206,male,White,167.3556365966797,107.45996856689452,0.0,122.206787109375,77.62871551513672,38.36772155761719,none
999-31-1600,Victoria535 Uribe503,40,S99981780,female,Other,160.33216857910156,78.57638549804688,116.53787231445312,119.1621551513672,76.99547576904297,30.56685447692871,Jolivette 28 Day Pack
999-31-2080,Alene865 Lubowitz58,45,S99954049,female,Black or African American,154.88490295410156,70.66085052490234,99.75743103027344,122.70533752441406,79.53162384033203,29.455114364624023,Simvistatin 10 MG
999-31-2451,Ophelia894 O'Hara248,67,S99975298,female,Other,177.4111785888672,95.41805267333984,0.0,118.42880249023438,77.57978820800781,30.31576728820801,Naproxen sodium 220 MG Oral Tablet
999-31-3830,Mariela993 Kovacek682,10,none,female,White,115.96402740478516,20.664701461791992,0.0,132.362060546875,80.442138671875,15.366768836975098,none
999-31-4359,Latia151 Leffler128,51,S99918146,female,White,158.9582977294922,73.51266479492188,0.0,108.67961120605469,82.19345092773438,29.093486785888672,Etonogestrel 68 MG Drug Implant
999-31-5365,George991 Kozey370,43,S99913897,female,White,165.49972534179688,76.52885437011719,0.0,119.19024658203124,77.88418579101562,27.940275192260746,none
999-31-5839,Lionel365 McGlynn426,103,S99928764,male,White,183.9371032714844,101.6754913330078,85.10277557373047,109.59947967529295,77.13194274902344,30.05229187011719,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Injectable Suspension [Humulin]"
999-31-6484,Brant303 Ebert178,52,S99933548,male,White,171.3858642578125,82.13223266601562,0.0,122.80574798583984,73.17365264892578,27.961700439453125,Hydrochlorothiazide 25 MG
999-31-7229,Deane47 Mohr916,44,S99940164,female,White,162.63824462890625,80.2017822265625,0.0,112.4382553100586,78.40245819091797,30.320661544799805,Jolivette 28 Day Pack
999-31-7550,Han309 Spencer878,50,S99915435,female,White,175.03887939453125,84.55247497558594,0.0,122.69180297851562,76.00391387939453,27.59670639038086,none
999-31-8008,Ezra452 Grady603,53,S99929203,male,White,179.24806213378906,93.6855697631836,0.0,122.2880630493164,82.95155334472656,29.158403396606445,Naproxen sodium 220 MG Oral Tablet
999-31-8746,Emma804 Hammes673,8,none,female,White,98.47589111328124,15.136430740356445,0.0,120.10309600830078,80.53874206542969,15.608590126037598,none
999-31-8965,Isidro558 Carroll471,48,S99971101,male,Other,182.87973022460938,86.89957427978516,84.3503646850586,146.83233642578125,116.65769958496094,25.98283195495605,Naproxen sodium 220 MG Oral Tablet
999-31-9225,Cecille691 Upton904,54,S99970760,female,Black or African American,150.90740966796875,63.51040649414063,95.78694915771484,133.59719848632812,75.7209243774414,27.888410568237305,Vitamin B 12 5 MG/ML Injectable Solution
999-31-9351,Oren284 McLaughlin530,40,S99981874,male,White,182.5162811279297,99.4768524169922,0.0,122.11408996582031,86.93102264404297,29.86199188232422,none
999-32-1139,Valentine262 Hand679,87,S99971805,male,White,176.18771362304688,93.35301208496094,69.98130035400389,116.96705627441406,80.74629974365234,30.07302284240723,Simvistatin 10 MG
999-32-2020,Margarita164 Casillas702,49,S99976287,female,Other,153.34336853027344,65.56513214111328,86.10981750488281,119.38232421875,80.44432067871094,27.88321685791016,Simvistatin 10 MG
999-32-2576,Myron933 Waelchi213,18,none,male,White,176.93260192871094,69.37065887451172,0.0,118.3013153076172,81.15963745117188,22.15950584411621,none
999-32-3195,Shelton25 Anderson154,9,none,male,White,109.53931427001952,20.56036376953125,0.0,113.96050262451172,79.35638427734375,17.135261535644528,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-32-4394,Milford485 Hamill307,101,S99910191,male,Asian,187.78634643554688,96.3473663330078,89.7652359008789,132.80755615234378,82.72051239013672,27.32195854187012,10 ML Furosemide 10 MG/ML Injection
999-32-4893,Elvera717 Raynor401,46,S99998633,female,White,153.9786834716797,64.72077178955078,0.0,122.88121032714844,75.7203598022461,27.297475814819336,Naproxen 500 MG Oral Tablet
999-32-4993,Carlos172 Hirthe744,24,S99969129,male,White,181.41087341308597,78.346435546875,0.0,114.73219299316406,76.75349426269531,23.80634117126465,Hydrochlorothiazide 25 MG
999-32-6562,Bernardo699 Arellano2,15,none,male,Other,160.76966857910156,56.88217163085938,0.0,115.07418060302734,76.0329360961914,22.007360458374023,none
999-32-6966,Tamie596 Macejkovic424,11,none,female,Black or African American,119.31934356689452,23.41872215270996,0.0,120.12457275390624,74.17019653320312,16.449073791503903,none
999-32-9666,Naomi520 Simonis280,61,S99993070,female,White,162.38897705078125,73.27658081054688,87.97095489501953,126.52127838134766,80.50297546386719,27.78766632080078,Simvistatin 10 MG
999-33-1044,Verena947 Fahey393,32,S99946424,female,White,166.94847106933594,58.3717269897461,0.0,105.48831176757812,82.38301849365234,20.94293975830078,Errin 28 Day Pack
999-33-1060,Shenna471 Sporer811,8,none,female,White,99.91539764404295,12.83465576171875,0.0,136.3173828125,74.41128540039062,12.856401443481445,none
999-33-1783,Damien170 Wisoky380,112,S99973280,male,Other,178.0560760498047,88.34092712402344,116.33101654052734,134.12223815917972,70.86197662353516,27.86431312561035,10 ML Furosemide 10 MG/ML Injection
999-33-2070,Edgardo196 Berge125,28,S99945826,male,Asian,176.50608825683594,66.20174407958984,0.0,110.4365005493164,81.92398071289062,21.249563217163086,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-33-2200,Aldo414 Block661,7,none,male,Black or African American,92.07875061035156,17.357988357543945,0.0,110.57261657714844,81.85623931884766,20.47295570373535,none
999-33-2301,Val761 Reilly981,56,S99915868,female,White,165.871337890625,76.37738037109375,117.7971649169922,114.34101104736328,87.60485076904297,27.760164260864254,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Injectable Suspension [Humulin]"
999-33-4043,Star250 Kulas532,69,S99979465,female,White,168.1199493408203,85.18048095703125,67.15423583984375,109.22931671142578,79.34273529052734,30.13710594177246,none
999-33-4275,Raúl937 Véliz274,68,S99944455,male,Other,190.5798797607422,100.45980834960938,0.0,108.39015197753906,83.8658447265625,27.65911293029785,none
999-33-5450,Eufemia350 Predovic534,11,none,female,White,130.57174682617188,41.76227569580078,0.0,104.09925842285156,77.73948669433594,24.49546813964844,200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler
999-33-6076,Hong136 Lakin515,11,none,male,White,124.0938491821289,20.576095581054688,0.0,126.05399322509766,77.0501480102539,13.361722946166992,none
999-33-7102,Shelby741 Cremin516,64,S99925263,male,White,184.6919403076172,94.95478057861328,0.0,117.5121841430664,86.98694610595703,27.836902618408203,none
999-33-7228,Woodrow571 Armstrong51,83,S99971520,male,White,176.7604217529297,85.87613677978516,92.29682159423828,129.0126953125,76.38197326660156,27.48542594909668,0.25 ML Leuprolide Acetate 30 MG/ML Prefilled Syringe
999-33-7752,Luis923 Sanford861,40,S99977017,male,White,168.22393798828125,79.15145111083984,0.0,109.86996459960938,73.66085052490234,27.96940803527832,none
999-33-7801,Tabatha105 Harber290,75,S99969814,female,Asian,163.91683959960938,75.84420776367188,87.87877655029297,126.27921295166016,76.89047241210938,28.22768783569336,Simvistatin 10 MG
999-33-8072,Charmain607 Stokes453,107,S99994947,female,White,164.06851196289062,74.46247100830078,89.4091796875,109.23153686523438,82.4867172241211,27.662214279174805,10 ML Furosemide 10 MG/ML Injection
999-33-8503,Lourie532 Lynch190,70,S99934223,female,White,151.61412048339844,64.87834167480469,0.0,116.16563415527344,75.81949615478516,28.224124908447266,Chlorpheniramine Maleate 4 MG Oral Tablet
999-33-9054,Rupert654 Murray856,15,none,male,White,139.17108154296878,38.62867736816406,0.0,117.19102478027344,80.81982421875,19.943979263305664,none
999-33-9194,Janean397 Weber641,15,none,female,White,148.18397521972656,35.275665283203125,0.0,131.7998046875,77.00484466552734,16.064704895019528,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-34-1419,Coleman27 Kshlerin58,17,none,male,White,151.729736328125,50.259239196777344,0.0,130.40057373046878,75.27559661865234,21.831043243408203,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray
999-34-2594,Dominique369 Thompson596,4,none,male,White,64.96733856201172,7.708538055419923,0.0,117.14179229736328,78.45275115966797,0.0,none
999-34-3387,Esteban536 Barrios478,110,S99987257,male,Other,168.3887939453125,82.03097534179688,69.43517303466797,101.54352569580078,78.49393463134766,28.930206298828125,10 ML Furosemide 10 MG/ML Injection
999-34-3828,María Luisa888 Oquendo599,70,S99921699,female,Other,174.3518524169922,90.36113739013672,81.11065673828125,111.61124420166016,78.5320053100586,29.7254581451416,Ortho Tri-Cyclen 28 Day Pack
999-34-4623,Sandie760 Purdy2,90,S99957039,female,White,164.663818359375,75.1447982788086,100.5415496826172,108.16334533691406,74.31184387207031,27.71421241760254,Simvistatin 10 MG
999-34-6582,Aurore252 Kub800,20,S99947094,female,White,155.68272399902344,49.5401382446289,0.0,116.32991790771484,82.92479705810547,20.439786911010746,Trinessa 28 Day Pack
999-34-7275,Gary33 Lind531,85,S99911248,male,White,192.7677764892578,101.23929595947266,99.01325988769531,123.50535583496094,85.2238540649414,27.244586944580078,Simvistatin 10 MG
999-34-7381,Maria750 Mante251,9,none,male,White,116.17645263671876,17.232231140136722,0.0,125.06731414794922,78.27040100097656,12.767483711242676,none
999-34-7515,Tomás404 Bañuelos542,26,S99993869,male,Other,171.66873168945312,74.4424057006836,0.0,123.00648498535156,83.40612030029297,25.26027107238769,none
999-34-9849,Erin498 Pacocha935,30,S99957616,female,White,166.40200805664062,57.22486877441406,0.0,118.30716705322266,78.3309097290039,20.66653633117676,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-35-1552,Sonia106 Gracia333,67,S99971642,female,Other,154.38763427734375,70.78557586669922,0.0,106.54660034179688,84.08203125,29.69748878479004,none
999-35-3036,Arminda86 Muller251,54,S99963969,female,White,161.61737060546875,77.16757202148438,71.63473510742188,126.7076416015625,84.12108612060547,29.54328536987305,none
999-35-3274,Andres25 Konopelski743,47,S99988297,male,Other,171.1802520751953,82.51891326904297,98.67552185058594,117.94281005859376,77.90367889404297,28.160873413085934,Amlodipine 5 MG Oral Tablet
999-35-4097,Florentina22 Hahn503,19,none,female,White,158.64866638183594,71.23856353759766,0.0,111.81502532958984,82.87574768066406,28.303640365600586,none
999-35-4131,Soledad678 Alarcón922,10,none,female,Other,123.44210815429688,18.83603858947754,0.0,122.7911376953125,76.64901733398438,12.3612642288208,none
999-35-4164,Alvin56 Goldner995,42,S99939071,male,White,182.74136352539062,95.86481475830078,0.0,129.939208984375,82.0188980102539,28.70684814453125,none
999-35-5988,Hyun970 Morar593,67,S99955546,female,White,171.196533203125,82.57260131835938,88.2887191772461,100.1417999267578,85.42181396484375,28.1738395690918,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet
999-35-9084,Adam631 Cronin387,25,S99998334,male,White,171.7674560546875,60.859153747558594,0.0,115.98582458496094,85.71593475341797,20.627382278442386,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-35-9259,Jeane173 Lakin515,10,none,female,White,114.34899139404295,19.03708267211914,0.0,131.97869873046878,83.1695785522461,14.5591402053833,none
999-35-9576,Dovie983 Rippin620,19,S99998516,female,Asian,159.347412109375,50.03634643554688,0.0,118.18020629882812,74.87594604492188,19.705869674682614,Natazia 28 Day Pack
999-36-1690,Cordell41 Kris249,105,S99921179,male,White,174.01693725585938,83.77019500732422,0.0,120.12500762939452,84.0810317993164,27.6634578704834,60 ACTUAT Fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
999-36-2785,Andreas188 Hoeger474,77,S99958892,male,White,157.28924560546875,67.22297668457031,85.06753540039062,135.28086853027344,80.08657836914062,27.17188262939453,Simvistatin 10 MG
999-36-3345,Suzy993 Wilkinson796,27,S99975102,female,White,150.995849609375,60.10837936401367,0.0,110.82598114013672,80.18546295166016,26.36361694335937,Hydrochlorothiazide 25 MG
999-36-5733,Johnathan55 Mayert710,35,S99943773,male,White,185.15060424804688,84.85701751708984,0.0,130.98957824707028,81.70516967773438,24.753549575805664,200 ACTUAT Albuterol 0.09 MG/ACTUAT Metered Dose Inhaler
999-36-6335,Verla696 Cassin499,45,S99925995,female,White,162.9631805419922,72.57465362548828,0.0,135.06256103515622,76.43797302246094,27.327882766723636,Yaz 28 Day Pack
999-36-6522,Sam879 Bechtelar572,23,S99937238,male,White,169.39666748046875,61.13435363769531,0.0,125.3588409423828,77.03789520263672,21.30470848083496,Hydrochlorothiazide 25 MG
999-36-6624,Olivia294 Castellanos521,45,S99985696,female,Black or African American,159.53175354003906,74.81996154785156,0.0,107.00732421875,78.83922576904297,29.398365020751953,Trinessa 28 Day Pack
999-36-7351,Murray856 Botsford977,60,S99935904,male,White,163.69776916503906,81.02455139160156,68.15291595458984,118.17064666748048,73.5328369140625,30.236469268798828,Simvistatin 10 MG
999-36-9728,Jeremiah751 Rodriguez71,109,S99977221,male,White,165.81040954589844,75.3970947265625,66.94860076904297,129.17562866210938,83.75640869140625,27.424015045166016,10 ML Furosemide 10 MG/ML Injection
999-36-9806,Phillis443 Dietrich576,84,S99936859,female,White,154.3563690185547,71.98394012451172,88.82628631591797,169.41505432128906,109.98155975341795,30.212491989135746,Galantamine 4 MG Oral Tablet
999-37-2785,Graig740 Cassin499,77,S99912782,male,White,165.50552368164062,76.19267272949219,75.3193359375,114.20203399658205,73.44759368896484,27.81558990478516,Naproxen sodium 220 MG Oral Tablet
999-37-3077,Jose871 Waelchi213,66,S99971592,male,White,174.78274536132812,83.06661224365234,0.0,135.58522033691406,79.41938018798828,27.191265106201172,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG
999-37-3301,Lorenzo669 Lesch175,15,none,male,White,133.89939880371094,31.240070343017575,0.0,101.20191192626952,76.51641082763672,17.42427635192871,none
999-37-5227,Clay913 Schaden604,20,S99967862,male,White,179.6776123046875,60.780494689941406,0.0,107.96285247802734,78.2228775024414,18.82678985595703,none
999-37-6087,Claudia969 González124,8,none,female,Black or African American,98.77058410644531,17.015783309936527,0.0,122.61428833007812,72.80415344238281,17.442018508911133,none
999-37-6555,Gloria696 D'Amore443,36,S99983048,female,White,171.85574340820312,88.5412368774414,0.0,138.80393981933594,83.17188262939453,29.97902107238769,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG
999-37-8673,Byron202 Vandervort697,32,S99954322,male,White,182.76611328125,95.44822692871094,88.320068359375,119.1617202758789,70.40821838378906,28.57436180114746,none
999-37-9480,Nelia669 Rolfson709,70,S99912133,female,Asian,173.68222045898438,90.75608825683594,79.73815155029297,175.07289123535156,108.09366607666016,30.08603858947754,24 HR Metformin hydrochloride 500 MG Extended Release Oral Tablet
999-37-9779,Edyth30 Bins636,52,S99949994,female,White,166.15419006347656,78.50184631347656,0.0,131.55900573730472,77.79094696044922,28.435264587402344,Galantamine 4 MG Oral Tablet
999-38-1111,Julio255 Rodriguez71,40,none,female,White,152.37400817871094,43.78559112548828,0.0,120.99065399169922,80.6761703491211,18.85859680175781,Diazepam [Valium]
999-38-1869,Shavonne800 Zboncak558,21,S99945741,female,White,167.6114959716797,58.33283233642578,0.0,115.3384780883789,82.91975402832031,20.76373291015625,Trinessa 28 Day Pack
999-38-2090,Mitch821 Kuhic920,71,S99942403,male,White,172.28309631347656,82.91575622558594,0.0,117.94664001464844,80.38068389892578,27.935197830200195,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray
999-38-2402,Reda120 Bernier607,33,S99941079,female,White,168.56570434570312,68.23116302490234,64.47421264648439,122.7238311767578,85.60672760009766,24.012882232666016,Yaz 28 Day Pack
999-38-2785,Cory323 Koss676,18,none,male,Other,166.4009246826172,56.39384841918945,0.0,121.2886962890625,81.29459381103516,20.366682052612305,none
999-38-3308,Omega729 Grimes165,49,none,female,White,145.8839874267578,37.25459671020508,0.0,134.10734558105472,72.73834991455078,17.505102157592773,none
999-38-4752,Reggie481 Romaguera67,20,S99984615,male,White,172.7811737060547,66.71002960205078,0.0,125.94662475585938,85.13533020019531,22.345922470092773,none
999-38-4960,Renaldo199 Beatty507,51,S99973087,male,White,175.75022888183594,92.9823760986328,99.22586059570312,177.81385803222656,95.52362060546876,30.102935791015625,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Injectable Suspension [Humulin]"
999-38-5730,Desiree125 Donnelly343,29,S99995064,female,Other,157.927490234375,69.8570556640625,0.0,108.6068344116211,72.55994415283203,28.008819580078125,none
999-38-5918,Heidi513 Turner526,16,none,female,Asian,149.45729064941406,47.50239181518555,0.0,119.49072265625,73.97608947753906,21.265775680541992,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-38-7109,Scottie437 Heller342,38,S99910820,male,White,178.33621215820312,87.15677642822266,65.912353515625,138.17008972167972,83.27457427978516,27.40451431274414,ferrous sulfate 325 MG Oral Tablet
999-38-7353,Mellie476 Koepp521,71,S99956396,female,American Indian or Alaska Native,168.41786193847656,79.45384216308594,90.42076110839844,118.79759216308594,73.07756042480469,28.01164245605469,Chlorpheniramine Maleate 4 MG Oral Tablet
999-38-7960,Antonio44 Barrientos891,7,none,male,Other,93.7368392944336,13.58745288848877,0.0,117.80418395996094,69.76600646972656,15.463841438293455,none
999-38-8572,Racheal820 D'Amore443,52,S99935087,female,White,161.00550842285156,70.89973449707031,0.0,119.22313690185548,73.80284881591797,27.350364685058594,NuvaRing 0.12/0.015 MG per 24HR 21 Day Vaginal Ring
999-38-8745,Marge692 Douglas31,45,S99943229,female,White,161.7642059326172,72.26896667480469,98.76164245605469,117.06420135498048,85.96146392822266,27.61766624450684,Vitamin B 12 5 MG/ML Injectable Solution
999-39-1025,Myrl830 Hegmann834,70,S99959158,female,White,166.06541442871094,77.38872528076172,0.0,120.1013412475586,77.3228530883789,28.062042236328125,Alendronic acid 10 MG Oral Tablet
999-39-1487,Irma773 Crona259,44,S99921361,female,Other,154.75856018066406,67.52403259277344,0.0,115.66163635253906,80.53370666503906,28.193498611450195,Hydrochlorothiazide 12.5 MG
999-39-3646,Belen306 Schmeler639,46,S99981564,female,White,159.54466247558594,71.38340759277344,0.0,101.07435607910156,78.81058502197266,28.04353332519531,none
999-39-5041,Darrin898 McGlynn426,32,S99981434,male,White,178.55311584472656,75.2723159790039,0.0,111.61620330810548,76.7803955078125,23.610239028930664,none
999-39-5556,Latoria810 West559,45,S99974014,female,White,164.22061157226562,75.17288208007812,64.90537261962889,131.79924011230472,83.7247543334961,27.874422073364254,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet
999-39-7699,Guillermo498 Ballesteros368,62,S99989309,male,Other,163.87200927734375,74.40547943115234,0.0,114.88565826416016,72.9378662109375,27.70737075805664,none
999-39-8239,Arnold338 Cassin499,66,S99969938,male,Asian,180.62078857421875,93.81879425048828,85.21733093261719,109.82307434082031,86.65044403076172,28.75771331787109,Simvistatin 10 MG
999-39-8322,Lottie401 Cole117,38,S99910725,female,White,158.30703735351562,76.9006576538086,76.571044921875,106.93569946289062,77.75269317626953,30.68524742126465,none
999-39-8376,María Elena653 Serrato62,56,S99966943,female,Other,157.7483673095703,67.66099548339844,0.0,110.76013946533205,81.37488555908203,27.18996238708496,none
999-39-8703,Norberto865 Smitham825,58,S99920875,male,White,181.4715576171875,90.16665649414062,0.0,113.64363861083984,75.11112976074219,27.37970924377441,Fluoxetine 25MG
999-39-8918,Eugena417 Russel238,12,none,female,White,125.07562255859376,24.474252700805664,0.0,135.48252868652344,72.22087860107422,15.644587516784668,none
999-39-9714,Reginald96 Osinski784,19,none,male,White,173.8243865966797,53.23419189453125,0.0,104.4588851928711,83.91828155517578,17.618513107299805,atomoxetine 100 MG Oral Capsule
999-40-1268,Herman763 Schneider199,32,S99935864,male,White,188.46502685546875,69.83271789550781,66.86740112304689,115.19146728515624,72.08858489990234,19.660627365112305,none
999-40-1336,Melinda114 Wunsch504,77,S99969593,female,White,174.33245849609375,82.83323669433594,0.0,123.99243927001952,83.63156127929688,27.2551212310791,Vitamin B 12 5 MG/ML Injectable Solution
999-40-2932,Sean831 Schamberger479,87,S99948280,male,White,164.1116180419922,74.28848266601562,88.72290802001953,108.92154693603516,85.26448059082031,27.58308219909668,0.25 ML Leuprolide Acetate 30 MG/ML Prefilled Syringe
999-40-3838,Bryan958 Barton704,10,none,male,White,124.489501953125,21.90053367614746,0.0,106.18131256103516,78.39852142333984,14.131532669067385,NDA020800 0.3 ML Epinephrine 1 MG/ML Auto-Injector
999-40-4513,Nickolas58 Flatley871,49,S99928109,male,Black or African American,180.2579498291016,91.43769073486328,85.3114013671875,118.45063018798828,73.7859878540039,28.140798568725586,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray
999-40-5812,James276 Gottlieb798,62,S99950437,male,White,188.8395233154297,108.35449981689452,64.46552276611328,122.4752960205078,75.44536590576172,30.38513565063477,Simvistatin 10 MG
999-40-5873,Dong972 Klein929,16,none,male,White,150.3318634033203,45.64469909667969,0.0,120.08346557617188,84.08059692382812,20.197065353393555,none
999-40-7353,Theodore876 Leuschke194,98,S99962422,male,White,188.4975433349609,96.5638427734375,119.8824691772461,123.7962417602539,79.50371551513672,27.17710304260254,Digoxin 0.125 MG Oral Tablet
999-40-7389,Bernetta267 DuBuque211,107,none,female,White,80.6358413696289,11.86288070678711,0.0,123.08718872070312,75.47447204589844,0.0,Diazepam [Valium]
999-40-8202,Dean966 Herman763,6,none,male,White,93.68196868896484,13.173223495483398,0.0,106.260009765625,87.69646453857422,15.009977340698242,none
999-40-8413,Yulanda554 Balistreri607,57,S99960715,female,Black or African American,162.96200561523438,73.04408264160156,0.0,123.99480438232422,75.28731536865234,27.50504302978516,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet
999-40-8821,Barney639 McCullough561,77,S99922436,male,White,166.4782257080078,83.54320526123047,91.54800415039062,126.41393280029295,78.61137390136719,30.14368057250977,10 ML oxaliplatin 5 MG/ML Injection
